iso3,country,region,subregion,disaggregation,disagg.value,section,continued_breastfeeding_1yr_2000,continued_breastfeeding_1yr_2001,continued_breastfeeding_1yr_2002,continued_breastfeeding_1yr_2003,continued_breastfeeding_1yr_2004,continued_breastfeeding_1yr_2005,continued_breastfeeding_1yr_2006,continued_breastfeeding_1yr_2007,continued_breastfeeding_1yr_2008,continued_breastfeeding_1yr_2009,continued_breastfeeding_1yr_2010,continued_breastfeeding_1yr_2011,continued_breastfeeding_1yr_2012,continued_breastfeeding_1yr_2013,continued_breastfeeding_1yr_2014,continued_breastfeeding_1yr_2015,continued_breastfeeding_1yr_2016,continued_breastfeeding_1yr_2017,continued_breastfeeding_1yr_2018,continued_breastfeeding_1yr_2019,continued_breastfeeding_1yr_2020,Dairy_2018,early_initiation_2000,early_initiation_2001,early_initiation_2002,early_initiation_2003,early_initiation_2004,early_initiation_2005,early_initiation_2006,early_initiation_2007,early_initiation_2008,early_initiation_2009,early_initiation_2010,early_initiation_2011,early_initiation_2012,early_initiation_2013,early_initiation_2014,early_initiation_2015,early_initiation_2016,early_initiation_2017,early_initiation_2018,early_initiation_2019,early_initiation_2020,exclusive_breastfeeding_2000,exclusive_breastfeeding_2001,exclusive_breastfeeding_2002,exclusive_breastfeeding_2003,exclusive_breastfeeding_2004,exclusive_breastfeeding_2005,exclusive_breastfeeding_2006,exclusive_breastfeeding_2007,exclusive_breastfeeding_2008,exclusive_breastfeeding_2009,exclusive_breastfeeding_2010,exclusive_breastfeeding_2011,exclusive_breastfeeding_2012,exclusive_breastfeeding_2013,exclusive_breastfeeding_2014,exclusive_breastfeeding_2015,exclusive_breastfeeding_2016,exclusive_breastfeeding_2017,exclusive_breastfeeding_2018,exclusive_breastfeeding_2019,exclusive_breastfeeding_2020,Fish_2018,Fruit_2018,Legumes_2018,minimum_accept_diet_2009,minimum_accept_diet_2010,minimum_accept_diet_2011,minimum_accept_diet_2012,minimum_accept_diet_2013,minimum_accept_diet_2014,minimum_accept_diet_2015,minimum_accept_diet_2016,minimum_accept_diet_2017,minimum_accept_diet_2018,minimum_accept_diet_2019,minimum_accept_diet_2020,minimum_diet_diversity_2005,minimum_diet_diversity_2006,minimum_diet_diversity_2007,minimum_diet_diversity_2008,minimum_diet_diversity_2009,minimum_diet_diversity_2010,minimum_diet_diversity_2011,minimum_diet_diversity_2012,minimum_diet_diversity_2013,minimum_diet_diversity_2014,minimum_diet_diversity_2015,minimum_diet_diversity_2016,minimum_diet_diversity_2017,minimum_diet_diversity_2018,minimum_diet_diversity_2019,minimum_diet_diversity_2020,minimum_meal_2006,minimum_meal_2009,minimum_meal_2010,minimum_meal_2011,minimum_meal_2012,minimum_meal_2013,minimum_meal_2014,minimum_meal_2015,minimum_meal_2016,minimum_meal_2017,minimum_meal_2018,minimum_meal_2019,minimum_meal_2020,Nuts_2018,Red meat_2018,solid_foods_2000,solid_foods_2001,solid_foods_2002,solid_foods_2003,solid_foods_2004,solid_foods_2005,solid_foods_2006,solid_foods_2007,solid_foods_2008,solid_foods_2009,solid_foods_2010,solid_foods_2011,solid_foods_2012,solid_foods_2013,solid_foods_2014,solid_foods_2015,solid_foods_2016,solid_foods_2017,solid_foods_2018,solid_foods_2019,solid_foods_2020,Vegetables_2018,Whole grains_2018
THA,Thailand,Asia,South-eastern Asia,wealth,Lowest,Diet,,,,,,,33.88,,,,,,35.43,,,,34.61,,,27.11,,,,,,,,,53.79,,,,,,50.71,,,,52.98,,,35.94,,,,,,,,7.31,,,,,,15.76,,,,23.97,,,11.44,,,,,,,,,,,,51.01,,,57.26,,,,,,,,,,,,,62.9,,,64.81,,,,,,65.86,,,,77.73,,,87.72,,,,,,,,,,89.78,,,,,,93,,,,85.5,,,92.27,,,
THA,Thailand,Asia,South-eastern Asia,wealth,Middle,Diet,,,,,,,30.6,,,,,,27.31,,,,23.57,,,20.23,,,,,,,,,47.22,,,,,,52.64,,,,41.73,,,32.41,,,,,,,,4.62,,,,,,12.21,,,,24.66,,,16,,,,,,,,,,,,62.46,,,56.65,,,,,,,,,,,,,70.26,,,63.14,,,,,,58.7,,,,88.42,,,86.11,,,,,,,,,,82.38,,,,,,69.83,,,,99.13,,,91.87,,,
THA,Thailand,Asia,South-eastern Asia,wealth,Second highest,Diet,,,,,,,24.03,,,,,,22.17,,,,19.91,,,17.51,,,,,,,,,48.53,,,,,,45.22,,,,36.03,,,36.65,,,,,,,,2.63,,,,,,11.27,,,,18.46,,,16.81,,,,,,,,,,,,52.13,,,66.47,,,,,,,,,,,,,59.36,,,74.68,,,,,,60.39,,,,82.48,,,86.72,,,,,,,,,,86.98,,,,,,83.71,,,,86.6,,,93.26,,,
THA,Thailand,Asia,South-eastern Asia,wealth,Second lowest,Diet,,,,,,,27.94,,,,,,26.21,,,,27.4,,,14.88,,,,,,,,,54.24,,,,,,48.24,,,,43.12,,,33.45,,,,,,,,5.39,,,,,,13.38,,,,17.86,,,10.61,,,,,,,,,,,,49.94,,,60.44,,,,,,,,,,,,,64.01,,,70.51,,,,,,57.38,,,,79.98,,,87.04,,,,,,,,,,81.21,,,,,,90.95,,,,88.04,,,94.28,,,
TJK,Tajikistan,Asia,Central Asia,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.33,,,,,46.66,,,,,,,62.09,,,,,55.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89,,,,,7.09,,,,,,,,,,,41.58,,,,,24.75,,,,,,,,42.37,,,,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.28,,,,,10.91,,,,,,,,,,,47.85,,,,,29.83,,,,,,,,48.14,,,,,38.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.57,,,,,13.16,,,,,,,,,,,46.82,,,,,34.26,,,,,,,,48.72,,,,,39.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16,,,,,26.72,,,,,,,28.52,,,,,37.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59,,,,,12.81,,,,,,,,,,,56.7,,,,,30.87,,,,,,,,54.7,,,,,41.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,,,,,8.23,,,,,,,17.54,,,,,14.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.19,,,,,2.9,,,,,,,,,,,14.06,,,,,7.62,,,,,,,,29.4,,,,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,education,None or primary,Diet,,,,,,,,,,,,,74.99,,,,,53.84,,,,,,,,,,55.02,,,,,,,36.15,,,,,65.25,,,,,,,,,,,,,,,,37.22,,,,,53.95,,,,,,,,,,17.68,,,,,5.02,,,,,,,,,,,38.37,,,,,17.41,,,,,,,,32.38,,,,,39.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJK,Tajikistan,Asia,Central Asia,education,Secondary or higher,Diet,57.89,,,,,57.71,,,,,,,63.62,,,,,57.47,,,,,,,,,,61.18,,,,,,,50.83,,,,,61.31,,,,13.74,,,,,26.06,,,,,,,32.02,,,,,34.78,,,,,,,,,,18.14,,,,,8.57,,,,,,,,,,,34.87,,,,,22.99,,,,,,,,41.87,,,,,35.78,,,,,,,,,,,13.75,,,,,,,49.94,,,,,64.43,,,,,
TJK,Tajikistan,Asia,Central Asia,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.45,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,3.68,,,,,,,,,,,,,,,,,,,,,,0.18,0.37
TJK,Tajikistan,Asia,Central Asia,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.35,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,3.52,,,,,,,,,,,,,,,,,,,,,,0.69,0.42
TJK,Tajikistan,Asia,Central Asia,location,Rural,Diet,58.93,,,,,58.57,,,,,,,67.29,,,,,57.05,,,,,,,,,,61.42,,,,,,,48.79,,,,,61.28,,,,13.91,,,,,25.24,,,,,,,33.67,,,,,36.5,,,,,,,,,,17.71,,,,,7.71,,,,,,,,,,,34.89,,,,,21.89,,,,,,,,40.93,,,,,35.62,,,,,,,,,,,12.04,,,,,,,47.04,,,,,62.46,,,,,
TJK,Tajikistan,Asia,Central Asia,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.38,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,6.58,,,,,,,,,,,,,,,,,,,,,,0.52,0.41
TJK,Tajikistan,Asia,Central Asia,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
TJK,Tajikistan,Asia,Central Asia,location,Urban,Diet,53.42,,,,,54.84,,,,,,,55.07,,,,,57.55,,,,,,,,,,59.43,,,,,,,52.43,,,,,63.02,,,,15.28,,,,,23.81,,,,,,,28.33,,,,,32.95,,,,,,,,,,19.54,,,,,10.61,,,,,,,,,,,36.13,,,,,25.11,,,,,,,,41.73,,,,,38.28,,,,,,,,,,,20.08,,,,,,,56.38,,,,,66.21,,,,,
TJK,Tajikistan,Asia,Central Asia,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
TJK,Tajikistan,Asia,Central Asia,sex,Both,Diet,57.85,,,,,57.57,,,,,,,64.52,,,,,57.14,,,,,,,,,,60.92,,,,,,,49.56,,,,,61.62,,,,14.17,,,,,24.94,,,,,,,32.59,,,,,35.8,,,,,,,,,,18.1,,,,,8.27,,,,,,,,,,,35.16,,,,,22.51,,,,,,,,41.1,,,,,36.13,,,,,,,,,,,13.69,,,,,,,48.97,,,,,63.13,,,,,
TJK,Tajikistan,Asia,Central Asia,sex,Boys,Diet,59.21,,,,,63.61,,,,,,,63.89,,,,,56.9,,,,,,,,,,,,,,,,,49.98,,,,,61.93,,,,14.59,,,,,26.97,,,,,,,31,,,,,36.36,,,,,,,,,,17.87,,,,,9.08,,,,,,,,,,,33.47,,,,,22.07,,,,,,,,42,,,,,37.08,,,,,,,,,,,14.46,,,,,,,49.47,,,,,56.74,,,,,
TJK,Tajikistan,Asia,Central Asia,sex,Girls,Diet,56.44,,,,,50.83,,,,,,,65.17,,,,,57.41,,,,,,,,,,,,,,,,,49.11,,,,,61.29,,,,13.76,,,,,22.99,,,,,,,34.17,,,,,35.25,,,,,,,,,,18.35,,,,,7.38,,,,,,,,,,,36.94,,,,,22.98,,,,,,,,40.14,,,,,35.08,,,,,,,,,,,12.86,,,,,,,48.44,,,,,69.79,,,,,
TJK,Tajikistan,Asia,Central Asia,wealth,Highest,Diet,54.37,,,,,51.16,,,,,,,50.48,,,,,52.8,,,,,,,,,,63.39,,,,,,,56.1,,,,,61.43,,,,18.52,,,,,24.78,,,,,,,26.7,,,,,27.64,,,,,,,,,,20.62,,,,,10.09,,,,,,,,,,,38.49,,,,,28.71,,,,,,,,42.99,,,,,37.46,,,,,,,,,,,11.43,,,,,,,62.83,,,,,72.56,,,,,
TJK,Tajikistan,Asia,Central Asia,wealth,Lowest,Diet,63.03,,,,,67.02,,,,,,,75.55,,,,,63.25,,,,,,,,,,57.2,,,,,,,44.23,,,,,65.27,,,,13.51,,,,,22.42,,,,,,,28.43,,,,,43.35,,,,,,,,,,18.31,,,,,4.26,,,,,,,,,,,29.02,,,,,18.61,,,,,,,,46.37,,,,,33.72,,,,,,,,,,,15.79,,,,,,,42.7,,,,,51.14,,,,,
TJK,Tajikistan,Asia,Central Asia,wealth,Middle,Diet,55.83,,,,,57.92,,,,,,,70.39,,,,,53.9,,,,,,,,,,65.02,,,,,,,48.54,,,,,58.31,,,,12.16,,,,,32.9,,,,,,,26.77,,,,,29.21,,,,,,,,,,22.82,,,,,8.8,,,,,,,,,,,42.43,,,,,22.48,,,,,,,,39.23,,,,,36.11,,,,,,,,,,,12.2,,,,,,,48.12,,,,,67.26,,,,,
TJK,Tajikistan,Asia,Central Asia,wealth,Second highest,Diet,58.71,,,,,55.62,,,,,,,59.49,,,,,62.14,,,,,,,,,,61.18,,,,,,,57.97,,,,,63.06,,,,9.41,,,,,19.21,,,,,,,33.15,,,,,37.45,,,,,,,,,,14.78,,,,,8.43,,,,,,,,,,,35.16,,,,,20.59,,,,,,,,36.24,,,,,34.66,,,,,,,,,,,7.36,,,,,,,53.02,,,,,60.4,,,,,
TJK,Tajikistan,Asia,Central Asia,wealth,Second lowest,Diet,55.97,,,,,54.53,,,,,,,64.78,,,,,54.11,,,,,,,,,,58.29,,,,,,,42.64,,,,,60.75,,,,18.39,,,,,23.46,,,,,,,45.27,,,,,43.28,,,,,,,,,,14.45,,,,,9.51,,,,,,,,,,,30.74,,,,,23.16,,,,,,,,41.57,,,,,38.65,,,,,,,,,,,22.21,,,,,,,40.19,,,,,67.18,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76,,,,,,,,,82.41,,,,72.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.37,,,,71.96,,,,,,,,,,,,89.62,,,,75.36,,,,,,,,,95.27,,,,99.24,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.84,,,,70.6,,,,,,,,,,,,92.42,,,,77.87,,,,,,,,,95.59,,,,98.58,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.35,,,,70.54,,,,,,,,,,,,93.37,,,,76.69,,,,,,,,,95.3,,,,99.27,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,7.06,,,,,,,,,59.81,,,,62.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.88,,,,69.5,,,,,,,,,,,,94.49,,,,81.09,,,,,,,,,96.3,,,,97.38,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,2.4,,,,,,,,,35.79,,,,36.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.41,,,,51.75,,,,,,,,,,,,62.13,,,,53.2,,,,,,,,,85.45,,,,94.29,,,,,,,,,,,,,,,,,,,,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,education,Secondary or higher,Diet,,,,,,,,,,,,,,,,43.58,,,,,,,18.8,,,,,,,,,,,,,,,72.86,,,,,,,,,,,,,,,,,,,,,58.02,,,,,,,,,,,,,,,76.48,,,,,,,,,,,,,,,,82.69,,,,,,,,,,,,,92.06,,,,,,,,,,,,,,,,,,,,,,,82.87,,,,,,,
TKM,Turkmenistan,Asia,Central Asia,location,National,Diet,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.34,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,6.57,,,,,,,,,,,,,,,,,,,,,,0.36,0.9
TKM,Turkmenistan,Asia,Central Asia,location,Regional,Diet,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.35,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,3.52,,,,,,,,,,,,,,,,,,,,,,0.69,0.42
TKM,Turkmenistan,Asia,Central Asia,location,Rural,Diet,,,,,,,54.48,,,,,,,,,47.08,,,,47.47,,,18.1,,,,,,59.6,,,,,,,,,72.08,,,,66.67,,,,,,,,11.94,,,,,,,,,60.49,,,,57.24,,,,,,,,,,,73.5,,,,65.3,,,,,,,,,,,,80.02,,,,70.16,,,,,,,,,91.15,,,,97.12,,,,,,,,,,58.83,,,,,,,,,81.26,,,,91.19,,,
TKM,Turkmenistan,Asia,Central Asia,location,Sub-regional,Diet,,,,,,,,,,,,,,,,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0.38,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,6.58,,,,,,,,,,,,,,,,,,,,,,0.52,0.41
TKM,Turkmenistan,Asia,Central Asia,location,Target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
TKM,Turkmenistan,Asia,Central Asia,location,Urban,Diet,,,,,,,48.94,,,,,,,,,37.18,,,,41.77,,,20.4,,,,,,60.17,,,,,,,,,75.74,,,,70.8,,,,,,,,8.95,,,,,,,,,54.67,,,,55.47,,,,,,,,,,,82.21,,,,62.26,,,,,,,,,,,,87.18,,,,68.17,,,,,,,,,94.4,,,,97.09,,,,,,,,,,58.74,,,,,,,,,84.29,,,,90.5,,,
TKM,Turkmenistan,Asia,Central Asia,location,Within target,Diet,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1
TKM,Turkmenistan,Asia,Central Asia,sex,Both,Diet,56.2,,,,,,52.43,,,,,,,,,43.57,,,,45.26,,,19.1,,,,,,59.82,,,,,,,,,73.39,,,,68.35,,12.1,,,,,,10.87,,,,,,,,,58.26,,,,56.48,,,,,,,,,,,76.51,,,,64.11,,,,,,,,,,,,82.49,,,,69.38,,,,,,,,,92.27,,,,97.11,,,,,,,,,,58.79,,,,,,,,,82.35,,,,90.94,,,
TKM,Turkmenistan,Asia,Central Asia,sex,Boys,Diet,,,,,,,49.67,,,,,,,,,44.23,,,,44.74,,,16.9,,,,,,,,,,,,,,,,,,,65.65,,,,,,,,10.17,,,,,,,,,60.74,,,,53.65,,,,,,,,,,,76.86,,,,63.45,,,,,,,,,,,,82.05,,,,69.48,,,,,,,,,93.51,,,,96.83,,,,,,,,,,48.12,,,,,,,,,82.65,,,,90.47,,,
TKM,Turkmenistan,Asia,Central Asia,sex,Girls,Diet,,,,,,,55.59,,,,,,,,,42.89,,,,45.85,,,21.3,,,,,,,,,,,,,,,,,,,71.61,,,,,,,,11.45,,,,,,,,,55.19,,,,59.78,,,,,,,,,,,76.13,,,,64.89,,,,,,,,,,,,82.95,,,,69.27,,,,,,,,,90.96,,,,97.43,,,,,,,,,,70.52,,,,,,,,,81.99,,,,91.42,,,
TKM,Turkmenistan,Asia,Central Asia,wealth,Highest,Diet,,,,,,,46.05,,,,,,,,,24.3,,,,38.32,,,21.7,,,,,,54.92,,,,,,,,,73.35,,,,74.51,,,,,,,,1.22,,,,,,,,,50.47,,,,43.12,,,,,,,,,,,84.7,,,,59.63,,,,,,,,,,,,88.71,,,,64.81,,,,,,,,,95.5,,,,95.52,,,,,,,,,,,,,,,,,,,91.1,,,,90.38,,,
TKM,Turkmenistan,Asia,Central Asia,wealth,Lowest,Diet,,,,,,,57.03,,,,,,,,,54.48,,,,49.33,,,19.3,,,,,,55.15,,,,,,,,,75.17,,,,66.02,,,,,,,,15.35,,,,,,,,,58.39,,,,58.39,,,,,,,,,,,72.36,,,,69.22,,,,,,,,,,,,78.55,,,,75.81,,,,,,,,,90.89,,,,96.36,,,,,,,,,,,,,,,,,,,86.44,,,,87.17,,,
TKM,Turkmenistan,Asia,Central Asia,wealth,Middle,Diet,,,,,,,47.54,,,,,,,,,46.7,,,,47.92,,,14.5,,,,,,65.76,,,,,,,,,70.59,,,,62.09,,,,,,,,5.4,,,,,,,,,59.36,,,,53.87,,,,,,,,,,,76.39,,,,64.98,,,,,,,,,,,,80.19,,,,69.94,,,,,,,,,91.39,,,,96.52,,,,,,,,,,,,,,,,,,,68.37,,,,91.22,,,
TKM,Turkmenistan,Asia,Central Asia,wealth,Second highest,Diet,,,,,,,51.12,,,,,,,,,45.06,,,,32.32,,,23,,,,,,71.97,,,,,,,,,74.09,,,,73.25,,,,,,,,19.81,,,,,,,,,64.79,,,,63.9,,,,,,,,,,,78.2,,,,59.54,,,,,,,,,,,,85.98,,,,63.09,,,,,,,,,93.1,,,,98.42,,,,,,,,,,,,,,,,,,,78.84,,,,93.26,,,
TKM,Turkmenistan,Asia,Central Asia,wealth,Second lowest,Diet,,,,,,,60.28,,,,,,,,,42.33,,,,54.09,,,16.8,,,,,,50.94,,,,,,,,,73.79,,,,66.97,,,,,,,,10.44,,,,,,,,,57.52,,,,60.51,,,,,,,,,,,73.34,,,,65.66,,,,,,,,,,,,81.25,,,,71.47,,,,,,,,,91.43,,,,98.65,,,,,,,,,,,,,,,,,,,88,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,0-1 month,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.14,,,,,,,63.83,,,,82.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,12-15 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.06,,,,30.81,,,,,29.4,,,,,,,33.76,,,,45.58,,,,,,,,,49.56,,,,58.1,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,12-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.24,,,,26.87,,,,,27.58,,,,,,,34.51,,,,44.81,,,,,,,,,42.64,,,,52.36,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,16-19 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.77,,,,26.54,,,,,28.19,,,,,,,35.31,,,,42.5,,,,,,,,,38.16,,,,52.5,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,2-3 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.32,,,,,,,52,,,,75.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,20-23 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.53,,,,23,,,,,24.13,,,,,,,34.55,,,,46.26,,,,,,,,,38.48,,,,46.1,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,4-5 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.29,,,,,,,34.9,,,,45.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,Asia,South-eastern Asia,age,6-11 months,Diet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.36,,,,22.73,,,,,14.09,,,,,,,14.5,,,,29.98,,,,,,,,,48.03,,,,62.9,,,,,,,,,,,,,,,,,,,,,,,,,
